name, name_modified, nr_samples, fs, channel_ids, sequence, class, avg. quality, segment id
3_1339_0.mat,3_0_1339,240000,400,16,1,0,100,224
3_1340_0.mat,3_0_1340,240000,400,16,2,0,100,224
3_1341_0.mat,3_0_1341,240000,400,16,3,0,100,224
3_1342_0.mat,3_0_1342,240000,400,16,4,0,100,224
3_1343_0.mat,3_0_1343,240000,400,16,5,0,100,224
3_1344_0.mat,3_0_1344,240000,400,16,6,0,100,224
3_1345_0.mat,3_0_1345,240000,400,16,1,0,100,225
3_1346_0.mat,3_0_1346,240000,400,16,2,0,100,225
3_1347_0.mat,3_0_1347,240000,400,16,3,0,100,225
3_1348_0.mat,3_0_1348,240000,400,16,4,0,100,225
3_1349_0.mat,3_0_1349,240000,400,16,5,0,100,225
3_1350_0.mat,3_0_1350,240000,400,16,6,0,59,225
3_1351_0.mat,3_0_1351,240000,400,16,1,0,99,226
3_1352_0.mat,3_0_1352,240000,400,16,2,0,100,226
3_1353_0.mat,3_0_1353,240000,400,16,3,0,100,226
3_1354_0.mat,3_0_1354,240000,400,16,4,0,100,226
3_1355_0.mat,3_0_1355,240000,400,16,5,0,100,226
3_1356_0.mat,3_0_1356,240000,400,16,6,0,100,226
3_1357_0.mat,3_0_1357,240000,400,16,1,0,100,227
3_1358_0.mat,3_0_1358,240000,400,16,2,0,90,227
3_1359_0.mat,3_0_1359,240000,400,16,3,0,100,227
3_1360_0.mat,3_0_1360,240000,400,16,4,0,100,227
3_1361_0.mat,3_0_1361,240000,400,16,5,0,100,227
3_1362_0.mat,3_0_1362,240000,400,16,6,0,100,227
3_1363_0.mat,3_0_1363,240000,400,16,1,0,100,228
3_1364_0.mat,3_0_1364,240000,400,16,2,0,100,228
3_1365_0.mat,3_0_1365,240000,400,16,3,0,100,228
3_1366_0.mat,3_0_1366,240000,400,16,4,0,100,228
3_1367_0.mat,3_0_1367,240000,400,16,5,0,100,228
3_1368_0.mat,3_0_1368,240000,400,16,6,0,100,228
3_1369_0.mat,3_0_1369,240000,400,16,1,0,100,229
3_1370_0.mat,3_0_1370,240000,400,16,2,0,100,229
3_1371_0.mat,3_0_1371,240000,400,16,3,0,100,229
3_1372_0.mat,3_0_1372,240000,400,16,4,0,100,229
3_1373_0.mat,3_0_1373,240000,400,16,5,0,100,229
3_1374_0.mat,3_0_1374,240000,400,16,6,0,100,229
3_1375_0.mat,3_0_1375,240000,400,16,1,0,100,230
3_1376_0.mat,3_0_1376,240000,400,16,2,0,100,230
3_1377_0.mat,3_0_1377,240000,400,16,3,0,100,230
3_1378_0.mat,3_0_1378,240000,400,16,4,0,100,230
3_1379_0.mat,3_0_1379,240000,400,16,5,0,100,230
3_1380_0.mat,3_0_1380,240000,400,16,6,0,100,230
3_1381_0.mat,3_0_1381,240000,400,16,1,0,99,231
3_1382_0.mat,3_0_1382,240000,400,16,2,0,99,231
3_1383_0.mat,3_0_1383,240000,400,16,3,0,100,231
3_1384_0.mat,3_0_1384,240000,400,16,4,0,100,231
3_1385_0.mat,3_0_1385,240000,400,16,5,0,100,231
3_1386_0.mat,3_0_1386,240000,400,16,6,0,100,231
3_1387_0.mat,3_0_1387,240000,400,16,1,0,100,232
3_1388_0.mat,3_0_1388,240000,400,16,2,0,100,232
3_1389_0.mat,3_0_1389,240000,400,16,3,0,100,232
3_1390_0.mat,3_0_1390,240000,400,16,4,0,100,232
3_1391_0.mat,3_0_1391,240000,400,16,5,0,98,232
3_1392_0.mat,3_0_1392,240000,400,16,6,0,70,232
3_1393_0.mat,3_0_1393,240000,400,16,1,0,93,233
3_1394_0.mat,3_0_1394,240000,400,16,2,0,100,233
3_1395_0.mat,3_0_1395,240000,400,16,3,0,100,233
3_1396_0.mat,3_0_1396,240000,400,16,4,0,100,233
3_1397_0.mat,3_0_1397,240000,400,16,5,0,100,233
3_1398_0.mat,3_0_1398,240000,400,16,6,0,70,233
3_1399_0.mat,3_0_1399,240000,400,16,1,0,100,234
3_1400_0.mat,3_0_1400,240000,400,16,2,0,100,234
3_1401_0.mat,3_0_1401,240000,400,16,3,0,100,234
3_1402_0.mat,3_0_1402,240000,400,16,4,0,100,234
3_1403_0.mat,3_0_1403,240000,400,16,5,0,100,234
3_1404_0.mat,3_0_1404,240000,400,16,6,0,100,234
3_1405_0.mat,3_0_1405,240000,400,16,1,0,100,235
3_1406_0.mat,3_0_1406,240000,400,16,2,0,100,235
3_1407_0.mat,3_0_1407,240000,400,16,3,0,100,235
3_1408_0.mat,3_0_1408,240000,400,16,4,0,100,235
3_1409_0.mat,3_0_1409,240000,400,16,5,0,100,235
3_1410_0.mat,3_0_1410,240000,400,16,6,0,100,235
3_1411_0.mat,3_0_1411,240000,400,16,1,0,100,236
3_1412_0.mat,3_0_1412,240000,400,16,2,0,100,236
3_1413_0.mat,3_0_1413,240000,400,16,3,0,100,236
3_1414_0.mat,3_0_1414,240000,400,16,4,0,100,236
3_1415_0.mat,3_0_1415,240000,400,16,5,0,100,236
3_1416_0.mat,3_0_1416,240000,400,16,6,0,100,236
3_1417_0.mat,3_0_1417,240000,400,16,1,0,100,237
3_1418_0.mat,3_0_1418,240000,400,16,2,0,100,237
3_1419_0.mat,3_0_1419,240000,400,16,3,0,100,237
3_1420_0.mat,3_0_1420,240000,400,16,4,0,100,237
3_1421_0.mat,3_0_1421,240000,400,16,5,0,99,237
3_1422_0.mat,3_0_1422,240000,400,16,6,0,94,237
3_1423_0.mat,3_0_1423,240000,400,16,1,0,100,238
3_1424_0.mat,3_0_1424,240000,400,16,2,0,100,238
3_1425_0.mat,3_0_1425,240000,400,16,3,0,100,238
3_1426_0.mat,3_0_1426,240000,400,16,4,0,100,238
3_1427_0.mat,3_0_1427,240000,400,16,5,0,100,238
3_1428_0.mat,3_0_1428,240000,400,16,6,0,100,238
3_1429_0.mat,3_0_1429,240000,400,16,1,0,100,239
3_1430_0.mat,3_0_1430,240000,400,16,2,0,100,239
3_1431_0.mat,3_0_1431,240000,400,16,3,0,100,239
3_1432_0.mat,3_0_1432,240000,400,16,4,0,100,239
3_1433_0.mat,3_0_1433,240000,400,16,5,0,100,239
3_1434_0.mat,3_0_1434,240000,400,16,6,0,100,239
3_1435_0.mat,3_0_1435,240000,400,16,1,0,100,240
3_1436_0.mat,3_0_1436,240000,400,16,2,0,100,240
3_1437_0.mat,3_0_1437,240000,400,16,3,0,100,240
3_1438_0.mat,3_0_1438,240000,400,16,4,0,100,240
3_1439_0.mat,3_0_1439,240000,400,16,5,0,100,240
3_1440_0.mat,3_0_1440,240000,400,16,6,0,100,240
3_1441_0.mat,3_0_1441,240000,400,16,1,0,100,241
3_1442_0.mat,3_0_1442,240000,400,16,2,0,100,241
3_1443_0.mat,3_0_1443,240000,400,16,3,0,100,241
3_1444_0.mat,3_0_1444,240000,400,16,4,0,100,241
3_1445_0.mat,3_0_1445,240000,400,16,5,0,100,241
3_1446_0.mat,3_0_1446,240000,400,16,6,0,100,241
3_1447_0.mat,3_0_1447,240000,400,16,1,0,100,242
3_1448_0.mat,3_0_1448,240000,400,16,2,0,100,242
3_1449_0.mat,3_0_1449,240000,400,16,3,0,100,242
3_1450_0.mat,3_0_1450,240000,400,16,4,0,100,242
3_1451_0.mat,3_0_1451,240000,400,16,5,0,93,242
3_1452_0.mat,3_0_1452,240000,400,16,6,0,99,242
3_1453_0.mat,3_0_1453,240000,400,16,1,0,100,243
3_1454_0.mat,3_0_1454,240000,400,16,2,0,100,243
3_1455_0.mat,3_0_1455,240000,400,16,3,0,100,243
3_1456_0.mat,3_0_1456,240000,400,16,4,0,100,243
3_1457_0.mat,3_0_1457,240000,400,16,5,0,100,243
3_1458_0.mat,3_0_1458,240000,400,16,6,0,100,243
3_1459_0.mat,3_0_1459,240000,400,16,1,0,100,244
3_1460_0.mat,3_0_1460,240000,400,16,2,0,100,244
3_1461_0.mat,3_0_1461,240000,400,16,3,0,100,244
3_1462_0.mat,3_0_1462,240000,400,16,4,0,100,244
3_1463_0.mat,3_0_1463,240000,400,16,5,0,100,244
3_1464_0.mat,3_0_1464,240000,400,16,6,0,100,244
3_1465_0.mat,3_0_1465,240000,400,16,1,0,100,245
3_1466_0.mat,3_0_1466,240000,400,16,2,0,100,245
3_1467_0.mat,3_0_1467,240000,400,16,3,0,100,245
3_1468_0.mat,3_0_1468,240000,400,16,4,0,100,245
3_1469_0.mat,3_0_1469,240000,400,16,5,0,100,245
3_1470_0.mat,3_0_1470,240000,400,16,6,0,100,245
3_1471_0.mat,3_0_1471,240000,400,16,1,0,100,246
3_1472_0.mat,3_0_1472,240000,400,16,2,0,100,246
3_1473_0.mat,3_0_1473,240000,400,16,3,0,100,246
3_1474_0.mat,3_0_1474,240000,400,16,4,0,100,246
3_1475_0.mat,3_0_1475,240000,400,16,5,0,100,246
3_1476_0.mat,3_0_1476,240000,400,16,6,0,100,246
3_1477_0.mat,3_0_1477,240000,400,16,1,0,100,247
3_1478_0.mat,3_0_1478,240000,400,16,2,0,100,247
3_1479_0.mat,3_0_1479,240000,400,16,3,0,100,247
3_1480_0.mat,3_0_1480,240000,400,16,4,0,100,247
3_1481_0.mat,3_0_1481,240000,400,16,5,0,100,247
3_1482_0.mat,3_0_1482,240000,400,16,6,0,100,247
3_1483_0.mat,3_0_1483,240000,400,16,1,0,100,248
3_1484_0.mat,3_0_1484,240000,400,16,2,0,100,248
3_1485_0.mat,3_0_1485,240000,400,16,3,0,100,248
3_1486_0.mat,3_0_1486,240000,400,16,4,0,100,248
3_1487_0.mat,3_0_1487,240000,400,16,5,0,100,248
3_1488_0.mat,3_0_1488,240000,400,16,6,0,100,248
3_1489_0.mat,3_0_1489,240000,400,16,1,0,74,249
3_1490_0.mat,3_0_1490,240000,400,16,2,0,85,249
3_1491_0.mat,3_0_1491,240000,400,16,3,0,100,249
3_1492_0.mat,3_0_1492,240000,400,16,4,0,100,249
3_1493_0.mat,3_0_1493,240000,400,16,5,0,100,249
3_1494_0.mat,3_0_1494,240000,400,16,6,0,100,249
3_1495_0.mat,3_0_1495,240000,400,16,1,0,0,250
3_1496_0.mat,3_0_1496,240000,400,16,2,0,37,250
3_1497_0.mat,3_0_1497,240000,400,16,3,0,100,250
3_1498_0.mat,3_0_1498,240000,400,16,4,0,100,250
3_1499_0.mat,3_0_1499,240000,400,16,5,0,100,250
3_1500_0.mat,3_0_1500,240000,400,16,6,0,100,250
3_1501_0.mat,3_0_1501,240000,400,16,1,0,100,251
3_1502_0.mat,3_0_1502,240000,400,16,2,0,100,251
3_1503_0.mat,3_0_1503,240000,400,16,3,0,100,251
3_1504_0.mat,3_0_1504,240000,400,16,4,0,100,251
3_1505_0.mat,3_0_1505,240000,400,16,5,0,100,251
3_1506_0.mat,3_0_1506,240000,400,16,6,0,100,251
3_1507_0.mat,3_0_1507,240000,400,16,1,0,100,252
3_1508_0.mat,3_0_1508,240000,400,16,2,0,100,252
3_1509_0.mat,3_0_1509,240000,400,16,3,0,100,252
3_1510_0.mat,3_0_1510,240000,400,16,4,0,100,252
3_1511_0.mat,3_0_1511,240000,400,16,5,0,100,252
3_1512_0.mat,3_0_1512,240000,400,16,6,0,100,252
3_1513_0.mat,3_0_1513,240000,400,16,1,0,100,253
3_1514_0.mat,3_0_1514,240000,400,16,2,0,100,253
3_1515_0.mat,3_0_1515,240000,400,16,3,0,100,253
3_1516_0.mat,3_0_1516,240000,400,16,4,0,88,253
3_1517_0.mat,3_0_1517,240000,400,16,5,0,96,253
3_1518_0.mat,3_0_1518,240000,400,16,6,0,100,253
3_1519_0.mat,3_0_1519,240000,400,16,1,0,100,254
3_1520_0.mat,3_0_1520,240000,400,16,2,0,100,254
3_1521_0.mat,3_0_1521,240000,400,16,3,0,100,254
3_1522_0.mat,3_0_1522,240000,400,16,4,0,100,254
3_1523_0.mat,3_0_1523,240000,400,16,5,0,100,254
3_1524_0.mat,3_0_1524,240000,400,16,6,0,100,254
3_1525_0.mat,3_0_1525,240000,400,16,1,0,91,255
3_1526_0.mat,3_0_1526,240000,400,16,2,0,99,255
3_1527_0.mat,3_0_1527,240000,400,16,3,0,81,255
3_1528_0.mat,3_0_1528,240000,400,16,4,0,99,255
3_1529_0.mat,3_0_1529,240000,400,16,5,0,100,255
3_1530_0.mat,3_0_1530,240000,400,16,6,0,100,255
3_1531_0.mat,3_0_1531,240000,400,16,1,0,100,256
3_1532_0.mat,3_0_1532,240000,400,16,2,0,100,256
3_1533_0.mat,3_0_1533,240000,400,16,3,0,71,256
3_1534_0.mat,3_0_1534,240000,400,16,4,0,100,256
3_1535_0.mat,3_0_1535,240000,400,16,5,0,75,256
3_1536_0.mat,3_0_1536,240000,400,16,6,0,78,256
3_1537_0.mat,3_0_1537,240000,400,16,1,0,100,257
3_1538_0.mat,3_0_1538,240000,400,16,2,0,100,257
3_1539_0.mat,3_0_1539,240000,400,16,3,0,100,257
3_1540_0.mat,3_0_1540,240000,400,16,4,0,100,257
3_1541_0.mat,3_0_1541,240000,400,16,5,0,100,257
3_1542_0.mat,3_0_1542,240000,400,16,6,0,100,257
3_1543_0.mat,3_0_1543,240000,400,16,1,0,100,258
3_1544_0.mat,3_0_1544,240000,400,16,2,0,100,258
3_1545_0.mat,3_0_1545,240000,400,16,3,0,100,258
3_1546_0.mat,3_0_1546,240000,400,16,4,0,100,258
3_1547_0.mat,3_0_1547,240000,400,16,5,0,100,258
3_1548_0.mat,3_0_1548,240000,400,16,6,0,100,258
3_1549_0.mat,3_0_1549,240000,400,16,1,0,100,259
3_1550_0.mat,3_0_1550,240000,400,16,2,0,100,259
3_1551_0.mat,3_0_1551,240000,400,16,3,0,100,259
3_1552_0.mat,3_0_1552,240000,400,16,4,0,100,259
3_1553_0.mat,3_0_1553,240000,400,16,5,0,100,259
3_1554_0.mat,3_0_1554,240000,400,16,6,0,100,259
3_1555_0.mat,3_0_1555,240000,400,16,1,0,100,260
3_1556_0.mat,3_0_1556,240000,400,16,2,0,100,260
3_1557_0.mat,3_0_1557,240000,400,16,3,0,100,260
3_1558_0.mat,3_0_1558,240000,400,16,4,0,100,260
3_1559_0.mat,3_0_1559,240000,400,16,5,0,100,260
3_1560_0.mat,3_0_1560,240000,400,16,6,0,100,260
3_1561_0.mat,3_0_1561,240000,400,16,1,0,80,261
3_1562_0.mat,3_0_1562,240000,400,16,2,0,100,261
3_1563_0.mat,3_0_1563,240000,400,16,3,0,100,261
3_1564_0.mat,3_0_1564,240000,400,16,4,0,100,261
3_1565_0.mat,3_0_1565,240000,400,16,5,0,100,261
3_1566_0.mat,3_0_1566,240000,400,16,6,0,100,261
3_1567_0.mat,3_0_1567,240000,400,16,1,0,100,262
3_1568_0.mat,3_0_1568,240000,400,16,2,0,88,262
3_1569_0.mat,3_0_1569,240000,400,16,3,0,100,262
3_1570_0.mat,3_0_1570,240000,400,16,4,0,100,262
3_1571_0.mat,3_0_1571,240000,400,16,5,0,100,262
3_1572_0.mat,3_0_1572,240000,400,16,6,0,100,262
3_1573_0.mat,3_0_1573,240000,400,16,1,0,77,263
3_1574_0.mat,3_0_1574,240000,400,16,2,0,97,263
3_1575_0.mat,3_0_1575,240000,400,16,3,0,95,263
3_1576_0.mat,3_0_1576,240000,400,16,4,0,100,263
3_1577_0.mat,3_0_1577,240000,400,16,5,0,73,263
3_1578_0.mat,3_0_1578,240000,400,16,6,0,100,263
3_1579_0.mat,3_0_1579,240000,400,16,1,0,100,264
3_1580_0.mat,3_0_1580,240000,400,16,2,0,100,264
3_1581_0.mat,3_0_1581,240000,400,16,3,0,100,264
3_1582_0.mat,3_0_1582,240000,400,16,4,0,100,264
3_1583_0.mat,3_0_1583,240000,400,16,5,0,100,264
3_1584_0.mat,3_0_1584,240000,400,16,6,0,100,264
3_1585_0.mat,3_0_1585,240000,400,16,1,0,100,265
3_1586_0.mat,3_0_1586,240000,400,16,2,0,100,265
3_1587_0.mat,3_0_1587,240000,400,16,3,0,100,265
3_1588_0.mat,3_0_1588,240000,400,16,4,0,100,265
3_1589_0.mat,3_0_1589,240000,400,16,5,0,100,265
3_1590_0.mat,3_0_1590,240000,400,16,6,0,100,265
3_1591_0.mat,3_0_1591,240000,400,16,1,0,100,266
3_1592_0.mat,3_0_1592,240000,400,16,2,0,100,266
3_1593_0.mat,3_0_1593,240000,400,16,3,0,94,266
3_1594_0.mat,3_0_1594,240000,400,16,4,0,94,266
3_1595_0.mat,3_0_1595,240000,400,16,5,0,100,266
3_1596_0.mat,3_0_1596,240000,400,16,6,0,93,266
3_1597_0.mat,3_0_1597,240000,400,16,1,0,100,267
3_1598_0.mat,3_0_1598,240000,400,16,2,0,100,267
3_1599_0.mat,3_0_1599,240000,400,16,3,0,100,267
3_1600_0.mat,3_0_1600,240000,400,16,4,0,100,267
3_1601_0.mat,3_0_1601,240000,400,16,5,0,100,267
3_1602_0.mat,3_0_1602,240000,400,16,6,0,100,267
3_1603_0.mat,3_0_1603,240000,400,16,1,0,100,268
3_1604_0.mat,3_0_1604,240000,400,16,2,0,100,268
3_1605_0.mat,3_0_1605,240000,400,16,3,0,99,268
3_1606_0.mat,3_0_1606,240000,400,16,4,0,100,268
3_1607_0.mat,3_0_1607,240000,400,16,5,0,100,268
3_1608_0.mat,3_0_1608,240000,400,16,6,0,100,268
3_1609_0.mat,3_0_1609,240000,400,16,1,0,0,269
3_1610_0.mat,3_0_1610,240000,400,16,2,0,39,269
3_1611_0.mat,3_0_1611,240000,400,16,3,0,98,269
3_1612_0.mat,3_0_1612,240000,400,16,4,0,99,269
3_1613_0.mat,3_0_1613,240000,400,16,5,0,100,269
3_1614_0.mat,3_0_1614,240000,400,16,6,0,100,269
3_1615_0.mat,3_0_1615,240000,400,16,1,0,100,270
3_1616_0.mat,3_0_1616,240000,400,16,2,0,91,270
3_1617_0.mat,3_0_1617,240000,400,16,3,0,100,270
3_1618_0.mat,3_0_1618,240000,400,16,4,0,100,270
3_1619_0.mat,3_0_1619,240000,400,16,5,0,100,270
3_1620_0.mat,3_0_1620,240000,400,16,6,0,100,270
3_1621_0.mat,3_0_1621,240000,400,16,1,0,100,271
3_1622_0.mat,3_0_1622,240000,400,16,2,0,100,271
3_1623_0.mat,3_0_1623,240000,400,16,3,0,98,271
3_1624_0.mat,3_0_1624,240000,400,16,4,0,99,271
3_1625_0.mat,3_0_1625,240000,400,16,5,0,100,271
3_1626_0.mat,3_0_1626,240000,400,16,6,0,100,271
3_1627_0.mat,3_0_1627,240000,400,16,1,0,100,272
3_1628_0.mat,3_0_1628,240000,400,16,2,0,100,272
3_1629_0.mat,3_0_1629,240000,400,16,3,0,100,272
3_1630_0.mat,3_0_1630,240000,400,16,4,0,100,272
3_1631_0.mat,3_0_1631,240000,400,16,5,0,100,272
3_1632_0.mat,3_0_1632,240000,400,16,6,0,100,272
3_1633_0.mat,3_0_1633,240000,400,16,1,0,100,273
3_1634_0.mat,3_0_1634,240000,400,16,2,0,100,273
3_1635_0.mat,3_0_1635,240000,400,16,3,0,100,273
3_1636_0.mat,3_0_1636,240000,400,16,4,0,100,273
3_1637_0.mat,3_0_1637,240000,400,16,5,0,100,273
3_1638_0.mat,3_0_1638,240000,400,16,6,0,100,273
3_1639_0.mat,3_0_1639,240000,400,16,1,0,100,274
3_1640_0.mat,3_0_1640,240000,400,16,2,0,100,274
3_1641_0.mat,3_0_1641,240000,400,16,3,0,100,274
3_1642_0.mat,3_0_1642,240000,400,16,4,0,100,274
3_1643_0.mat,3_0_1643,240000,400,16,5,0,100,274
3_1644_0.mat,3_0_1644,240000,400,16,6,0,100,274
3_1645_0.mat,3_0_1645,240000,400,16,1,0,100,275
3_1646_0.mat,3_0_1646,240000,400,16,2,0,100,275
3_1647_0.mat,3_0_1647,240000,400,16,3,0,100,275
3_1648_0.mat,3_0_1648,240000,400,16,4,0,100,275
3_1649_0.mat,3_0_1649,240000,400,16,5,0,100,275
3_1650_0.mat,3_0_1650,240000,400,16,6,0,100,275
3_1651_0.mat,3_0_1651,240000,400,16,1,0,58,276
3_1652_0.mat,3_0_1652,240000,400,16,2,0,70,276
3_1653_0.mat,3_0_1653,240000,400,16,3,0,100,276
3_1654_0.mat,3_0_1654,240000,400,16,4,0,100,276
3_1655_0.mat,3_0_1655,240000,400,16,5,0,100,276
3_1656_0.mat,3_0_1656,240000,400,16,6,0,100,276
3_1657_0.mat,3_0_1657,240000,400,16,1,0,100,277
3_1658_0.mat,3_0_1658,240000,400,16,2,0,100,277
3_1659_0.mat,3_0_1659,240000,400,16,3,0,100,277
3_1660_0.mat,3_0_1660,240000,400,16,4,0,100,277
3_1661_0.mat,3_0_1661,240000,400,16,5,0,100,277
3_1662_0.mat,3_0_1662,240000,400,16,6,0,100,277
3_1663_0.mat,3_0_1663,240000,400,16,1,0,100,278
3_1664_0.mat,3_0_1664,240000,400,16,2,0,100,278
3_1665_0.mat,3_0_1665,240000,400,16,3,0,100,278
3_1666_0.mat,3_0_1666,240000,400,16,4,0,100,278
3_1667_0.mat,3_0_1667,240000,400,16,5,0,100,278
3_1668_0.mat,3_0_1668,240000,400,16,6,0,100,278
3_1669_0.mat,3_0_1669,240000,400,16,1,0,98,279
3_1670_0.mat,3_0_1670,240000,400,16,2,0,83,279
3_1671_0.mat,3_0_1671,240000,400,16,3,0,100,279
3_1672_0.mat,3_0_1672,240000,400,16,4,0,100,279
3_1673_0.mat,3_0_1673,240000,400,16,5,0,100,279
3_1674_0.mat,3_0_1674,240000,400,16,6,0,100,279
3_1675_0.mat,3_0_1675,240000,400,16,1,0,100,280
3_1676_0.mat,3_0_1676,240000,400,16,2,0,100,280
3_1677_0.mat,3_0_1677,240000,400,16,3,0,100,280
3_1678_0.mat,3_0_1678,240000,400,16,4,0,100,280
3_1679_0.mat,3_0_1679,240000,400,16,5,0,100,280
3_1680_0.mat,3_0_1680,240000,400,16,6,0,100,280
3_1681_0.mat,3_0_1681,240000,400,16,1,0,100,281
3_1682_0.mat,3_0_1682,240000,400,16,2,0,100,281
3_1683_0.mat,3_0_1683,240000,400,16,3,0,98,281
3_1684_0.mat,3_0_1684,240000,400,16,4,0,97,281
3_1685_0.mat,3_0_1685,240000,400,16,5,0,99,281
3_1686_0.mat,3_0_1686,240000,400,16,6,0,100,281
3_1687_0.mat,3_0_1687,240000,400,16,1,0,100,282
3_1688_0.mat,3_0_1688,240000,400,16,2,0,100,282
3_1689_0.mat,3_0_1689,240000,400,16,3,0,100,282
3_1690_0.mat,3_0_1690,240000,400,16,4,0,100,282
3_1691_0.mat,3_0_1691,240000,400,16,5,0,100,282
3_1692_0.mat,3_0_1692,240000,400,16,6,0,100,282
3_1693_0.mat,3_0_1693,240000,400,16,1,0,100,283
3_1694_0.mat,3_0_1694,240000,400,16,2,0,100,283
3_1695_0.mat,3_0_1695,240000,400,16,3,0,100,283
3_1696_0.mat,3_0_1696,240000,400,16,4,0,100,283
3_1697_0.mat,3_0_1697,240000,400,16,5,0,100,283
3_1698_0.mat,3_0_1698,240000,400,16,6,0,100,283
3_1699_0.mat,3_0_1699,240000,400,16,1,0,100,284
3_1700_0.mat,3_0_1700,240000,400,16,2,0,100,284
3_1701_0.mat,3_0_1701,240000,400,16,3,0,100,284
3_1702_0.mat,3_0_1702,240000,400,16,4,0,100,284
3_1703_0.mat,3_0_1703,240000,400,16,5,0,100,284
3_1704_0.mat,3_0_1704,240000,400,16,6,0,100,284
3_1705_0.mat,3_0_1705,240000,400,16,1,0,100,285
3_1706_0.mat,3_0_1706,240000,400,16,2,0,100,285
3_1707_0.mat,3_0_1707,240000,400,16,3,0,100,285
3_1708_0.mat,3_0_1708,240000,400,16,4,0,100,285
3_1709_0.mat,3_0_1709,240000,400,16,5,0,100,285
3_1710_0.mat,3_0_1710,240000,400,16,6,0,100,285
3_1711_0.mat,3_0_1711,240000,400,16,1,0,100,286
3_1712_0.mat,3_0_1712,240000,400,16,2,0,100,286
3_1713_0.mat,3_0_1713,240000,400,16,3,0,100,286
3_1714_0.mat,3_0_1714,240000,400,16,4,0,100,286
3_1715_0.mat,3_0_1715,240000,400,16,5,0,100,286
3_1716_0.mat,3_0_1716,240000,400,16,6,0,100,286
3_1717_0.mat,3_0_1717,240000,400,16,1,0,100,287
3_1718_0.mat,3_0_1718,240000,400,16,2,0,83,287
3_1719_0.mat,3_0_1719,240000,400,16,3,0,100,287
3_1720_0.mat,3_0_1720,240000,400,16,4,0,100,287
3_1721_0.mat,3_0_1721,240000,400,16,5,0,100,287
3_1722_0.mat,3_0_1722,240000,400,16,6,0,100,287
3_1723_0.mat,3_0_1723,240000,400,16,1,0,100,288
3_1724_0.mat,3_0_1724,240000,400,16,2,0,100,288
3_1725_0.mat,3_0_1725,240000,400,16,3,0,100,288
3_1726_0.mat,3_0_1726,240000,400,16,4,0,100,288
3_1727_0.mat,3_0_1727,240000,400,16,5,0,100,288
3_1728_0.mat,3_0_1728,240000,400,16,6,0,100,288
3_1729_0.mat,3_0_1729,240000,400,16,1,0,100,289
3_1730_0.mat,3_0_1730,240000,400,16,2,0,100,289
3_1731_0.mat,3_0_1731,240000,400,16,3,0,100,289
3_1732_0.mat,3_0_1732,240000,400,16,4,0,100,289
3_1733_0.mat,3_0_1733,240000,400,16,5,0,100,289
3_1734_0.mat,3_0_1734,240000,400,16,6,0,100,289
3_1735_0.mat,3_0_1735,240000,400,16,1,0,100,290
3_1736_0.mat,3_0_1736,240000,400,16,2,0,100,290
3_1737_0.mat,3_0_1737,240000,400,16,3,0,100,290
3_1738_0.mat,3_0_1738,240000,400,16,4,0,100,290
3_1739_0.mat,3_0_1739,240000,400,16,5,0,69,290
3_1740_0.mat,3_0_1740,240000,400,16,6,0,100,290
3_1741_0.mat,3_0_1741,240000,400,16,1,0,100,291
3_1742_0.mat,3_0_1742,240000,400,16,2,0,100,291
3_1743_0.mat,3_0_1743,240000,400,16,3,0,100,291
3_1744_0.mat,3_0_1744,240000,400,16,4,0,100,291
3_1745_0.mat,3_0_1745,240000,400,16,5,0,100,291
3_1746_0.mat,3_0_1746,240000,400,16,6,0,100,291
3_1747_0.mat,3_0_1747,240000,400,16,1,0,96,292
3_1748_0.mat,3_0_1748,240000,400,16,2,0,90,292
3_1749_0.mat,3_0_1749,240000,400,16,3,0,100,292
3_1750_0.mat,3_0_1750,240000,400,16,4,0,100,292
3_1751_0.mat,3_0_1751,240000,400,16,5,0,100,292
3_1752_0.mat,3_0_1752,240000,400,16,6,0,100,292
3_1753_0.mat,3_0_1753,240000,400,16,1,0,100,293
3_1754_0.mat,3_0_1754,240000,400,16,2,0,82,293
3_1755_0.mat,3_0_1755,240000,400,16,3,0,100,293
3_1756_0.mat,3_0_1756,240000,400,16,4,0,100,293
3_1757_0.mat,3_0_1757,240000,400,16,5,0,100,293
3_1758_0.mat,3_0_1758,240000,400,16,6,0,100,293
3_1759_0.mat,3_0_1759,240000,400,16,1,0,100,294
3_1760_0.mat,3_0_1760,240000,400,16,2,0,100,294
3_1761_0.mat,3_0_1761,240000,400,16,3,0,100,294
3_1762_0.mat,3_0_1762,240000,400,16,4,0,100,294
3_1763_0.mat,3_0_1763,240000,400,16,5,0,100,294
3_1764_0.mat,3_0_1764,240000,400,16,6,0,100,294
3_1765_0.mat,3_0_1765,240000,400,16,1,0,100,295
3_1766_0.mat,3_0_1766,240000,400,16,2,0,100,295
3_1767_0.mat,3_0_1767,240000,400,16,3,0,100,295
3_1768_0.mat,3_0_1768,240000,400,16,4,0,100,295
3_1769_0.mat,3_0_1769,240000,400,16,5,0,71,295
3_1770_0.mat,3_0_1770,240000,400,16,6,0,62,295
3_1771_0.mat,3_0_1771,240000,400,16,1,0,100,296
3_1772_0.mat,3_0_1772,240000,400,16,2,0,100,296
3_1773_0.mat,3_0_1773,240000,400,16,3,0,100,296
3_1774_0.mat,3_0_1774,240000,400,16,4,0,100,296
