name, name_modified, nr_samples, fs, channel_ids, sequence, class, avg. quality, segment id
2_1339_0.mat,2_0_1339,240000,400,16,1,0,34,224
2_1340_0.mat,2_0_1340,240000,400,16,2,0,56,224
2_1341_0.mat,2_0_1341,240000,400,16,3,0,80,224
2_1342_0.mat,2_0_1342,240000,400,16,4,0,100,224
2_1343_0.mat,2_0_1343,240000,400,16,5,0,100,224
2_1344_0.mat,2_0_1344,240000,400,16,6,0,100,224
2_1345_0.mat,2_0_1345,240000,400,16,1,0,0,225
2_1346_0.mat,2_0_1346,240000,400,16,2,0,7,225
2_1347_0.mat,2_0_1347,240000,400,16,3,0,91,225
2_1348_0.mat,2_0_1348,240000,400,16,4,0,100,225
2_1349_0.mat,2_0_1349,240000,400,16,5,0,100,225
2_1350_0.mat,2_0_1350,240000,400,16,6,0,98,225
2_1351_0.mat,2_0_1351,240000,400,16,1,0,63,226
2_1352_0.mat,2_0_1352,240000,400,16,2,0,75,226
2_1353_0.mat,2_0_1353,240000,400,16,3,0,96,226
2_1354_0.mat,2_0_1354,240000,400,16,4,0,84,226
2_1355_0.mat,2_0_1355,240000,400,16,5,0,92,226
2_1356_0.mat,2_0_1356,240000,400,16,6,0,85,226
2_1357_0.mat,2_0_1357,240000,400,16,1,0,99,227
2_1358_0.mat,2_0_1358,240000,400,16,2,0,99,227
2_1359_0.mat,2_0_1359,240000,400,16,3,0,100,227
2_1360_0.mat,2_0_1360,240000,400,16,4,0,100,227
2_1361_0.mat,2_0_1361,240000,400,16,5,0,96,227
2_1362_0.mat,2_0_1362,240000,400,16,6,0,99,227
2_1363_0.mat,2_0_1363,240000,400,16,1,0,98,228
2_1364_0.mat,2_0_1364,240000,400,16,2,0,99,228
2_1365_0.mat,2_0_1365,240000,400,16,3,0,100,228
2_1366_0.mat,2_0_1366,240000,400,16,4,0,100,228
2_1367_0.mat,2_0_1367,240000,400,16,5,0,99,228
2_1368_0.mat,2_0_1368,240000,400,16,6,0,100,228
2_1369_0.mat,2_0_1369,240000,400,16,1,0,78,229
2_1370_0.mat,2_0_1370,240000,400,16,2,0,84,229
2_1371_0.mat,2_0_1371,240000,400,16,3,0,100,229
2_1372_0.mat,2_0_1372,240000,400,16,4,0,99,229
2_1373_0.mat,2_0_1373,240000,400,16,5,0,99,229
2_1374_0.mat,2_0_1374,240000,400,16,6,0,100,229
2_1375_0.mat,2_0_1375,240000,400,16,1,0,95,230
2_1376_0.mat,2_0_1376,240000,400,16,2,0,100,230
2_1377_0.mat,2_0_1377,240000,400,16,3,0,97,230
2_1378_0.mat,2_0_1378,240000,400,16,4,0,100,230
2_1379_0.mat,2_0_1379,240000,400,16,5,0,100,230
2_1380_0.mat,2_0_1380,240000,400,16,6,0,99,230
2_1381_0.mat,2_0_1381,240000,400,16,1,0,99,231
2_1382_0.mat,2_0_1382,240000,400,16,2,0,71,231
2_1383_0.mat,2_0_1383,240000,400,16,3,0,100,231
2_1384_0.mat,2_0_1384,240000,400,16,4,0,100,231
2_1385_0.mat,2_0_1385,240000,400,16,5,0,100,231
2_1386_0.mat,2_0_1386,240000,400,16,6,0,87,231
2_1387_0.mat,2_0_1387,240000,400,16,1,0,100,232
2_1388_0.mat,2_0_1388,240000,400,16,2,0,93,232
2_1389_0.mat,2_0_1389,240000,400,16,3,0,79,232
2_1390_0.mat,2_0_1390,240000,400,16,4,0,89,232
2_1391_0.mat,2_0_1391,240000,400,16,5,0,98,232
2_1392_0.mat,2_0_1392,240000,400,16,6,0,51,232
2_1393_0.mat,2_0_1393,240000,400,16,1,0,100,233
2_1394_0.mat,2_0_1394,240000,400,16,2,0,92,233
2_1395_0.mat,2_0_1395,240000,400,16,3,0,98,233
2_1396_0.mat,2_0_1396,240000,400,16,4,0,99,233
2_1397_0.mat,2_0_1397,240000,400,16,5,0,12,233
2_1398_0.mat,2_0_1398,240000,400,16,6,0,0,233
2_1399_0.mat,2_0_1399,240000,400,16,1,0,100,234
2_1400_0.mat,2_0_1400,240000,400,16,2,0,100,234
2_1401_0.mat,2_0_1401,240000,400,16,3,0,99,234
2_1402_0.mat,2_0_1402,240000,400,16,4,0,100,234
2_1403_0.mat,2_0_1403,240000,400,16,5,0,100,234
2_1404_0.mat,2_0_1404,240000,400,16,6,0,91,234
2_1405_0.mat,2_0_1405,240000,400,16,1,0,82,235
2_1406_0.mat,2_0_1406,240000,400,16,2,0,100,235
2_1407_0.mat,2_0_1407,240000,400,16,3,0,100,235
2_1408_0.mat,2_0_1408,240000,400,16,4,0,49,235
2_1409_0.mat,2_0_1409,240000,400,16,5,0,1,235
2_1410_0.mat,2_0_1410,240000,400,16,6,0,77,235
2_1411_0.mat,2_0_1411,240000,400,16,1,0,20,236
2_1412_0.mat,2_0_1412,240000,400,16,2,0,47,236
2_1413_0.mat,2_0_1413,240000,400,16,3,0,99,236
2_1414_0.mat,2_0_1414,240000,400,16,4,0,79,236
2_1415_0.mat,2_0_1415,240000,400,16,5,0,94,236
2_1416_0.mat,2_0_1416,240000,400,16,6,0,74,236
2_1417_0.mat,2_0_1417,240000,400,16,1,0,19,237
2_1418_0.mat,2_0_1418,240000,400,16,2,0,13,237
2_1419_0.mat,2_0_1419,240000,400,16,3,0,7,237
2_1420_0.mat,2_0_1420,240000,400,16,4,0,86,237
2_1421_0.mat,2_0_1421,240000,400,16,5,0,96,237
2_1422_0.mat,2_0_1422,240000,400,16,6,0,99,237
2_1423_0.mat,2_0_1423,240000,400,16,1,0,95,238
2_1424_0.mat,2_0_1424,240000,400,16,2,0,97,238
2_1425_0.mat,2_0_1425,240000,400,16,3,0,98,238
2_1426_0.mat,2_0_1426,240000,400,16,4,0,99,238
2_1427_0.mat,2_0_1427,240000,400,16,5,0,100,238
2_1428_0.mat,2_0_1428,240000,400,16,6,0,97,238
2_1429_0.mat,2_0_1429,240000,400,16,1,0,94,239
2_1430_0.mat,2_0_1430,240000,400,16,2,0,100,239
2_1431_0.mat,2_0_1431,240000,400,16,3,0,99,239
2_1432_0.mat,2_0_1432,240000,400,16,4,0,97,239
2_1433_0.mat,2_0_1433,240000,400,16,5,0,99,239
2_1434_0.mat,2_0_1434,240000,400,16,6,0,100,239
2_1435_0.mat,2_0_1435,240000,400,16,1,0,85,240
2_1436_0.mat,2_0_1436,240000,400,16,2,0,94,240
2_1437_0.mat,2_0_1437,240000,400,16,3,0,99,240
2_1438_0.mat,2_0_1438,240000,400,16,4,0,99,240
2_1439_0.mat,2_0_1439,240000,400,16,5,0,99,240
2_1440_0.mat,2_0_1440,240000,400,16,6,0,96,240
2_1441_0.mat,2_0_1441,240000,400,16,1,0,99,241
2_1442_0.mat,2_0_1442,240000,400,16,2,0,99,241
2_1443_0.mat,2_0_1443,240000,400,16,3,0,99,241
2_1444_0.mat,2_0_1444,240000,400,16,4,0,100,241
2_1445_0.mat,2_0_1445,240000,400,16,5,0,98,241
2_1446_0.mat,2_0_1446,240000,400,16,6,0,100,241
2_1447_0.mat,2_0_1447,240000,400,16,1,0,100,242
2_1448_0.mat,2_0_1448,240000,400,16,2,0,98,242
2_1449_0.mat,2_0_1449,240000,400,16,3,0,100,242
2_1450_0.mat,2_0_1450,240000,400,16,4,0,95,242
2_1451_0.mat,2_0_1451,240000,400,16,5,0,91,242
2_1452_0.mat,2_0_1452,240000,400,16,6,0,98,242
2_1453_0.mat,2_0_1453,240000,400,16,1,0,28,243
2_1454_0.mat,2_0_1454,240000,400,16,2,0,30,243
2_1455_0.mat,2_0_1455,240000,400,16,3,0,51,243
2_1456_0.mat,2_0_1456,240000,400,16,4,0,90,243
2_1457_0.mat,2_0_1457,240000,400,16,5,0,100,243
2_1458_0.mat,2_0_1458,240000,400,16,6,0,92,243
2_1459_0.mat,2_0_1459,240000,400,16,1,0,100,244
2_1460_0.mat,2_0_1460,240000,400,16,2,0,100,244
2_1461_0.mat,2_0_1461,240000,400,16,3,0,100,244
2_1462_0.mat,2_0_1462,240000,400,16,4,0,100,244
2_1463_0.mat,2_0_1463,240000,400,16,5,0,100,244
2_1464_0.mat,2_0_1464,240000,400,16,6,0,100,244
2_1465_0.mat,2_0_1465,240000,400,16,1,0,100,245
2_1466_0.mat,2_0_1466,240000,400,16,2,0,100,245
2_1467_0.mat,2_0_1467,240000,400,16,3,0,91,245
2_1468_0.mat,2_0_1468,240000,400,16,4,0,36,245
2_1469_0.mat,2_0_1469,240000,400,16,5,0,42,245
2_1470_0.mat,2_0_1470,240000,400,16,6,0,7,245
2_1471_0.mat,2_0_1471,240000,400,16,1,0,100,246
2_1472_0.mat,2_0_1472,240000,400,16,2,0,96,246
2_1473_0.mat,2_0_1473,240000,400,16,3,0,99,246
2_1474_0.mat,2_0_1474,240000,400,16,4,0,100,246
2_1475_0.mat,2_0_1475,240000,400,16,5,0,99,246
2_1476_0.mat,2_0_1476,240000,400,16,6,0,100,246
2_1477_0.mat,2_0_1477,240000,400,16,1,0,100,247
2_1478_0.mat,2_0_1478,240000,400,16,2,0,100,247
2_1479_0.mat,2_0_1479,240000,400,16,3,0,100,247
2_1480_0.mat,2_0_1480,240000,400,16,4,0,46,247
2_1481_0.mat,2_0_1481,240000,400,16,5,0,30,247
2_1482_0.mat,2_0_1482,240000,400,16,6,0,92,247
2_1483_0.mat,2_0_1483,240000,400,16,1,0,100,248
2_1484_0.mat,2_0_1484,240000,400,16,2,0,99,248
2_1485_0.mat,2_0_1485,240000,400,16,3,0,99,248
2_1486_0.mat,2_0_1486,240000,400,16,4,0,98,248
2_1487_0.mat,2_0_1487,240000,400,16,5,0,100,248
2_1488_0.mat,2_0_1488,240000,400,16,6,0,100,248
2_1489_0.mat,2_0_1489,240000,400,16,1,0,99,249
2_1490_0.mat,2_0_1490,240000,400,16,2,0,99,249
2_1491_0.mat,2_0_1491,240000,400,16,3,0,99,249
2_1492_0.mat,2_0_1492,240000,400,16,4,0,100,249
2_1493_0.mat,2_0_1493,240000,400,16,5,0,100,249
2_1494_0.mat,2_0_1494,240000,400,16,6,0,99,249
2_1495_0.mat,2_0_1495,240000,400,16,1,0,99,250
2_1496_0.mat,2_0_1496,240000,400,16,2,0,100,250
2_1497_0.mat,2_0_1497,240000,400,16,3,0,95,250
2_1498_0.mat,2_0_1498,240000,400,16,4,0,97,250
2_1499_0.mat,2_0_1499,240000,400,16,5,0,95,250
2_1500_0.mat,2_0_1500,240000,400,16,6,0,100,250
2_1501_0.mat,2_0_1501,240000,400,16,1,0,99,251
2_1502_0.mat,2_0_1502,240000,400,16,2,0,100,251
2_1503_0.mat,2_0_1503,240000,400,16,3,0,74,251
2_1504_0.mat,2_0_1504,240000,400,16,4,0,71,251
2_1505_0.mat,2_0_1505,240000,400,16,5,0,77,251
2_1506_0.mat,2_0_1506,240000,400,16,6,0,87,251
2_1507_0.mat,2_0_1507,240000,400,16,1,0,0,252
2_1508_0.mat,2_0_1508,240000,400,16,2,0,0,252
2_1509_0.mat,2_0_1509,240000,400,16,3,0,38,252
2_1510_0.mat,2_0_1510,240000,400,16,4,0,100,252
2_1511_0.mat,2_0_1511,240000,400,16,5,0,100,252
2_1512_0.mat,2_0_1512,240000,400,16,6,0,99,252
2_1513_0.mat,2_0_1513,240000,400,16,1,0,100,253
2_1514_0.mat,2_0_1514,240000,400,16,2,0,100,253
2_1515_0.mat,2_0_1515,240000,400,16,3,0,100,253
2_1516_0.mat,2_0_1516,240000,400,16,4,0,99,253
2_1517_0.mat,2_0_1517,240000,400,16,5,0,99,253
2_1518_0.mat,2_0_1518,240000,400,16,6,0,100,253
2_1519_0.mat,2_0_1519,240000,400,16,1,0,8,254
2_1520_0.mat,2_0_1520,240000,400,16,2,0,0,254
2_1521_0.mat,2_0_1521,240000,400,16,3,0,51,254
2_1522_0.mat,2_0_1522,240000,400,16,4,0,100,254
2_1523_0.mat,2_0_1523,240000,400,16,5,0,99,254
2_1524_0.mat,2_0_1524,240000,400,16,6,0,99,254
2_1525_0.mat,2_0_1525,240000,400,16,1,0,99,255
2_1526_0.mat,2_0_1526,240000,400,16,2,0,97,255
2_1527_0.mat,2_0_1527,240000,400,16,3,0,98,255
2_1528_0.mat,2_0_1528,240000,400,16,4,0,99,255
2_1529_0.mat,2_0_1529,240000,400,16,5,0,100,255
2_1530_0.mat,2_0_1530,240000,400,16,6,0,100,255
2_1531_0.mat,2_0_1531,240000,400,16,1,0,100,256
2_1532_0.mat,2_0_1532,240000,400,16,2,0,99,256
2_1533_0.mat,2_0_1533,240000,400,16,3,0,100,256
2_1534_0.mat,2_0_1534,240000,400,16,4,0,100,256
2_1535_0.mat,2_0_1535,240000,400,16,5,0,91,256
2_1536_0.mat,2_0_1536,240000,400,16,6,0,76,256
2_1537_0.mat,2_0_1537,240000,400,16,1,0,100,257
2_1538_0.mat,2_0_1538,240000,400,16,2,0,100,257
2_1539_0.mat,2_0_1539,240000,400,16,3,0,99,257
2_1540_0.mat,2_0_1540,240000,400,16,4,0,96,257
2_1541_0.mat,2_0_1541,240000,400,16,5,0,99,257
2_1542_0.mat,2_0_1542,240000,400,16,6,0,99,257
2_1543_0.mat,2_0_1543,240000,400,16,1,0,100,258
2_1544_0.mat,2_0_1544,240000,400,16,2,0,100,258
2_1545_0.mat,2_0_1545,240000,400,16,3,0,99,258
2_1546_0.mat,2_0_1546,240000,400,16,4,0,100,258
2_1547_0.mat,2_0_1547,240000,400,16,5,0,99,258
2_1548_0.mat,2_0_1548,240000,400,16,6,0,100,258
2_1549_0.mat,2_0_1549,240000,400,16,1,0,89,259
2_1550_0.mat,2_0_1550,240000,400,16,2,0,95,259
2_1551_0.mat,2_0_1551,240000,400,16,3,0,100,259
2_1552_0.mat,2_0_1552,240000,400,16,4,0,92,259
2_1553_0.mat,2_0_1553,240000,400,16,5,0,68,259
2_1554_0.mat,2_0_1554,240000,400,16,6,0,100,259
2_1555_0.mat,2_0_1555,240000,400,16,1,0,100,260
2_1556_0.mat,2_0_1556,240000,400,16,2,0,99,260
2_1557_0.mat,2_0_1557,240000,400,16,3,0,94,260
2_1558_0.mat,2_0_1558,240000,400,16,4,0,90,260
2_1559_0.mat,2_0_1559,240000,400,16,5,0,99,260
2_1560_0.mat,2_0_1560,240000,400,16,6,0,97,260
2_1561_0.mat,2_0_1561,240000,400,16,1,0,100,261
2_1562_0.mat,2_0_1562,240000,400,16,2,0,100,261
2_1563_0.mat,2_0_1563,240000,400,16,3,0,100,261
2_1564_0.mat,2_0_1564,240000,400,16,4,0,58,261
2_1565_0.mat,2_0_1565,240000,400,16,5,0,95,261
2_1566_0.mat,2_0_1566,240000,400,16,6,0,71,261
2_1567_0.mat,2_0_1567,240000,400,16,1,0,100,262
2_1568_0.mat,2_0_1568,240000,400,16,2,0,100,262
2_1569_0.mat,2_0_1569,240000,400,16,3,0,100,262
2_1570_0.mat,2_0_1570,240000,400,16,4,0,100,262
2_1571_0.mat,2_0_1571,240000,400,16,5,0,100,262
2_1572_0.mat,2_0_1572,240000,400,16,6,0,100,262
2_1573_0.mat,2_0_1573,240000,400,16,1,0,96,263
2_1574_0.mat,2_0_1574,240000,400,16,2,0,96,263
2_1575_0.mat,2_0_1575,240000,400,16,3,0,100,263
2_1576_0.mat,2_0_1576,240000,400,16,4,0,88,263
2_1577_0.mat,2_0_1577,240000,400,16,5,0,86,263
2_1578_0.mat,2_0_1578,240000,400,16,6,0,98,263
2_1579_0.mat,2_0_1579,240000,400,16,1,0,100,264
2_1580_0.mat,2_0_1580,240000,400,16,2,0,94,264
2_1581_0.mat,2_0_1581,240000,400,16,3,0,99,264
2_1582_0.mat,2_0_1582,240000,400,16,4,0,93,264
2_1583_0.mat,2_0_1583,240000,400,16,5,0,94,264
2_1584_0.mat,2_0_1584,240000,400,16,6,0,91,264
2_1585_0.mat,2_0_1585,240000,400,16,1,0,86,265
2_1586_0.mat,2_0_1586,240000,400,16,2,0,91,265
2_1587_0.mat,2_0_1587,240000,400,16,3,0,99,265
2_1588_0.mat,2_0_1588,240000,400,16,4,0,55,265
2_1589_0.mat,2_0_1589,240000,400,16,5,0,99,265
2_1590_0.mat,2_0_1590,240000,400,16,6,0,99,265
2_1591_0.mat,2_0_1591,240000,400,16,1,0,100,266
2_1592_0.mat,2_0_1592,240000,400,16,2,0,90,266
2_1593_0.mat,2_0_1593,240000,400,16,3,0,97,266
2_1594_0.mat,2_0_1594,240000,400,16,4,0,94,266
2_1595_0.mat,2_0_1595,240000,400,16,5,0,89,266
2_1596_0.mat,2_0_1596,240000,400,16,6,0,75,266
2_1597_0.mat,2_0_1597,240000,400,16,1,0,95,267
2_1598_0.mat,2_0_1598,240000,400,16,2,0,88,267
2_1599_0.mat,2_0_1599,240000,400,16,3,0,88,267
2_1600_0.mat,2_0_1600,240000,400,16,4,0,91,267
2_1601_0.mat,2_0_1601,240000,400,16,5,0,96,267
2_1602_0.mat,2_0_1602,240000,400,16,6,0,97,267
2_1603_0.mat,2_0_1603,240000,400,16,1,0,86,268
2_1604_0.mat,2_0_1604,240000,400,16,2,0,98,268
2_1605_0.mat,2_0_1605,240000,400,16,3,0,97,268
2_1606_0.mat,2_0_1606,240000,400,16,4,0,100,268
2_1607_0.mat,2_0_1607,240000,400,16,5,0,99,268
2_1608_0.mat,2_0_1608,240000,400,16,6,0,100,268
2_1609_0.mat,2_0_1609,240000,400,16,1,0,100,269
2_1610_0.mat,2_0_1610,240000,400,16,2,0,100,269
2_1611_0.mat,2_0_1611,240000,400,16,3,0,100,269
2_1612_0.mat,2_0_1612,240000,400,16,4,0,75,269
2_1613_0.mat,2_0_1613,240000,400,16,5,0,76,269
2_1614_0.mat,2_0_1614,240000,400,16,6,0,68,269
2_1615_0.mat,2_0_1615,240000,400,16,1,0,100,270
2_1616_0.mat,2_0_1616,240000,400,16,2,0,77,270
2_1617_0.mat,2_0_1617,240000,400,16,3,0,0,270
2_1618_0.mat,2_0_1618,240000,400,16,4,0,0,270
2_1619_0.mat,2_0_1619,240000,400,16,5,0,40,270
2_1620_0.mat,2_0_1620,240000,400,16,6,0,100,270
2_1621_0.mat,2_0_1621,240000,400,16,1,0,91,271
2_1622_0.mat,2_0_1622,240000,400,16,2,0,97,271
2_1623_0.mat,2_0_1623,240000,400,16,3,0,98,271
2_1624_0.mat,2_0_1624,240000,400,16,4,0,94,271
2_1625_0.mat,2_0_1625,240000,400,16,5,0,96,271
2_1626_0.mat,2_0_1626,240000,400,16,6,0,98,271
2_1627_0.mat,2_0_1627,240000,400,16,1,0,95,272
2_1628_0.mat,2_0_1628,240000,400,16,2,0,84,272
2_1629_0.mat,2_0_1629,240000,400,16,3,0,98,272
2_1630_0.mat,2_0_1630,240000,400,16,4,0,96,272
2_1631_0.mat,2_0_1631,240000,400,16,5,0,93,272
2_1632_0.mat,2_0_1632,240000,400,16,6,0,79,272
2_1633_0.mat,2_0_1633,240000,400,16,1,0,98,273
2_1634_0.mat,2_0_1634,240000,400,16,2,0,98,273
2_1635_0.mat,2_0_1635,240000,400,16,3,0,94,273
2_1636_0.mat,2_0_1636,240000,400,16,4,0,92,273
2_1637_0.mat,2_0_1637,240000,400,16,5,0,100,273
2_1638_0.mat,2_0_1638,240000,400,16,6,0,98,273
2_1639_0.mat,2_0_1639,240000,400,16,1,0,99,274
2_1640_0.mat,2_0_1640,240000,400,16,2,0,98,274
2_1641_0.mat,2_0_1641,240000,400,16,3,0,99,274
2_1642_0.mat,2_0_1642,240000,400,16,4,0,96,274
2_1643_0.mat,2_0_1643,240000,400,16,5,0,99,274
2_1644_0.mat,2_0_1644,240000,400,16,6,0,98,274
2_1645_0.mat,2_0_1645,240000,400,16,1,0,95,275
2_1646_0.mat,2_0_1646,240000,400,16,2,0,95,275
2_1647_0.mat,2_0_1647,240000,400,16,3,0,100,275
2_1648_0.mat,2_0_1648,240000,400,16,4,0,98,275
2_1649_0.mat,2_0_1649,240000,400,16,5,0,100,275
2_1650_0.mat,2_0_1650,240000,400,16,6,0,97,275
2_1651_0.mat,2_0_1651,240000,400,16,1,0,88,276
2_1652_0.mat,2_0_1652,240000,400,16,2,0,96,276
2_1653_0.mat,2_0_1653,240000,400,16,3,0,95,276
2_1654_0.mat,2_0_1654,240000,400,16,4,0,100,276
2_1655_0.mat,2_0_1655,240000,400,16,5,0,100,276
2_1656_0.mat,2_0_1656,240000,400,16,6,0,54,276
2_1657_0.mat,2_0_1657,240000,400,16,1,0,74,277
2_1658_0.mat,2_0_1658,240000,400,16,2,0,99,277
2_1659_0.mat,2_0_1659,240000,400,16,3,0,66,277
2_1660_0.mat,2_0_1660,240000,400,16,4,0,0,277
2_1661_0.mat,2_0_1661,240000,400,16,5,0,0,277
2_1662_0.mat,2_0_1662,240000,400,16,6,0,100,277
2_1663_0.mat,2_0_1663,240000,400,16,1,0,90,278
2_1664_0.mat,2_0_1664,240000,400,16,2,0,84,278
2_1665_0.mat,2_0_1665,240000,400,16,3,0,66,278
2_1666_0.mat,2_0_1666,240000,400,16,4,0,83,278
2_1667_0.mat,2_0_1667,240000,400,16,5,0,79,278
2_1668_0.mat,2_0_1668,240000,400,16,6,0,93,278
2_1669_0.mat,2_0_1669,240000,400,16,1,0,96,279
2_1670_0.mat,2_0_1670,240000,400,16,2,0,96,279
2_1671_0.mat,2_0_1671,240000,400,16,3,0,100,279
2_1672_0.mat,2_0_1672,240000,400,16,4,0,99,279
2_1673_0.mat,2_0_1673,240000,400,16,5,0,99,279
2_1674_0.mat,2_0_1674,240000,400,16,6,0,99,279
2_1675_0.mat,2_0_1675,240000,400,16,1,0,100,280
2_1676_0.mat,2_0_1676,240000,400,16,2,0,100,280
2_1677_0.mat,2_0_1677,240000,400,16,3,0,100,280
2_1678_0.mat,2_0_1678,240000,400,16,4,0,100,280
2_1679_0.mat,2_0_1679,240000,400,16,5,0,100,280
2_1680_0.mat,2_0_1680,240000,400,16,6,0,100,280
2_1681_0.mat,2_0_1681,240000,400,16,1,0,100,281
2_1682_0.mat,2_0_1682,240000,400,16,2,0,100,281
2_1683_0.mat,2_0_1683,240000,400,16,3,0,100,281
2_1684_0.mat,2_0_1684,240000,400,16,4,0,100,281
2_1685_0.mat,2_0_1685,240000,400,16,5,0,100,281
2_1686_0.mat,2_0_1686,240000,400,16,6,0,100,281
2_1687_0.mat,2_0_1687,240000,400,16,1,0,87,282
2_1688_0.mat,2_0_1688,240000,400,16,2,0,100,282
2_1689_0.mat,2_0_1689,240000,400,16,3,0,98,282
2_1690_0.mat,2_0_1690,240000,400,16,4,0,99,282
2_1691_0.mat,2_0_1691,240000,400,16,5,0,94,282
2_1692_0.mat,2_0_1692,240000,400,16,6,0,98,282
2_1693_0.mat,2_0_1693,240000,400,16,1,0,98,283
2_1694_0.mat,2_0_1694,240000,400,16,2,0,99,283
2_1695_0.mat,2_0_1695,240000,400,16,3,0,29,283
2_1696_0.mat,2_0_1696,240000,400,16,4,0,0,283
2_1697_0.mat,2_0_1697,240000,400,16,5,0,45,283
2_1698_0.mat,2_0_1698,240000,400,16,6,0,100,283
2_1699_0.mat,2_0_1699,240000,400,16,1,0,4,284
2_1700_0.mat,2_0_1700,240000,400,16,2,0,27,284
2_1701_0.mat,2_0_1701,240000,400,16,3,0,100,284
2_1702_0.mat,2_0_1702,240000,400,16,4,0,100,284
2_1703_0.mat,2_0_1703,240000,400,16,5,0,100,284
2_1704_0.mat,2_0_1704,240000,400,16,6,0,100,284
2_1705_0.mat,2_0_1705,240000,400,16,1,0,13,285
2_1706_0.mat,2_0_1706,240000,400,16,2,0,95,285
2_1707_0.mat,2_0_1707,240000,400,16,3,0,99,285
2_1708_0.mat,2_0_1708,240000,400,16,4,0,90,285
2_1709_0.mat,2_0_1709,240000,400,16,5,0,85,285
2_1710_0.mat,2_0_1710,240000,400,16,6,0,87,285
2_1711_0.mat,2_0_1711,240000,400,16,1,0,93,286
2_1712_0.mat,2_0_1712,240000,400,16,2,0,68,286
2_1713_0.mat,2_0_1713,240000,400,16,3,0,86,286
2_1714_0.mat,2_0_1714,240000,400,16,4,0,87,286
2_1715_0.mat,2_0_1715,240000,400,16,5,0,89,286
2_1716_0.mat,2_0_1716,240000,400,16,6,0,90,286
2_1717_0.mat,2_0_1717,240000,400,16,1,0,90,287
2_1718_0.mat,2_0_1718,240000,400,16,2,0,87,287
2_1719_0.mat,2_0_1719,240000,400,16,3,0,94,287
2_1720_0.mat,2_0_1720,240000,400,16,4,0,86,287
2_1721_0.mat,2_0_1721,240000,400,16,5,0,86,287
2_1722_0.mat,2_0_1722,240000,400,16,6,0,69,287
2_1723_0.mat,2_0_1723,240000,400,16,1,0,57,288
2_1724_0.mat,2_0_1724,240000,400,16,2,0,64,288
2_1725_0.mat,2_0_1725,240000,400,16,3,0,82,288
2_1726_0.mat,2_0_1726,240000,400,16,4,0,65,288
2_1727_0.mat,2_0_1727,240000,400,16,5,0,93,288
2_1728_0.mat,2_0_1728,240000,400,16,6,0,85,288
2_1729_0.mat,2_0_1729,240000,400,16,1,0,84,289
2_1730_0.mat,2_0_1730,240000,400,16,2,0,89,289
2_1731_0.mat,2_0_1731,240000,400,16,3,0,98,289
2_1732_0.mat,2_0_1732,240000,400,16,4,0,98,289
2_1733_0.mat,2_0_1733,240000,400,16,5,0,92,289
2_1734_0.mat,2_0_1734,240000,400,16,6,0,86,289
2_1735_0.mat,2_0_1735,240000,400,16,1,0,100,290
2_1736_0.mat,2_0_1736,240000,400,16,2,0,100,290
2_1737_0.mat,2_0_1737,240000,400,16,3,0,100,290
2_1738_0.mat,2_0_1738,240000,400,16,4,0,100,290
2_1739_0.mat,2_0_1739,240000,400,16,5,0,95,290
2_1740_0.mat,2_0_1740,240000,400,16,6,0,84,290
2_1741_0.mat,2_0_1741,240000,400,16,1,0,11,291
2_1742_0.mat,2_0_1742,240000,400,16,2,0,21,291
2_1743_0.mat,2_0_1743,240000,400,16,3,0,17,291
2_1744_0.mat,2_0_1744,240000,400,16,4,0,58,291
2_1745_0.mat,2_0_1745,240000,400,16,5,0,100,291
2_1746_0.mat,2_0_1746,240000,400,16,6,0,100,291
2_1747_0.mat,2_0_1747,240000,400,16,1,0,33,292
2_1748_0.mat,2_0_1748,240000,400,16,2,0,98,292
2_1749_0.mat,2_0_1749,240000,400,16,3,0,98,292
2_1750_0.mat,2_0_1750,240000,400,16,4,0,97,292
2_1751_0.mat,2_0_1751,240000,400,16,5,0,91,292
2_1752_0.mat,2_0_1752,240000,400,16,6,0,61,292
2_1753_0.mat,2_0_1753,240000,400,16,1,0,98,293
2_1754_0.mat,2_0_1754,240000,400,16,2,0,77,293
2_1755_0.mat,2_0_1755,240000,400,16,3,0,78,293
2_1756_0.mat,2_0_1756,240000,400,16,4,0,4,293
2_1757_0.mat,2_0_1757,240000,400,16,5,0,16,293
2_1758_0.mat,2_0_1758,240000,400,16,6,0,75,293
2_1759_0.mat,2_0_1759,240000,400,16,1,0,94,294
2_1760_0.mat,2_0_1760,240000,400,16,2,0,100,294
2_1761_0.mat,2_0_1761,240000,400,16,3,0,100,294
2_1762_0.mat,2_0_1762,240000,400,16,4,0,100,294
2_1763_0.mat,2_0_1763,240000,400,16,5,0,100,294
2_1764_0.mat,2_0_1764,240000,400,16,6,0,100,294
2_1765_0.mat,2_0_1765,240000,400,16,1,0,100,295
2_1766_0.mat,2_0_1766,240000,400,16,2,0,100,295
2_1767_0.mat,2_0_1767,240000,400,16,3,0,100,295
2_1768_0.mat,2_0_1768,240000,400,16,4,0,100,295
2_1769_0.mat,2_0_1769,240000,400,16,5,0,98,295
2_1770_0.mat,2_0_1770,240000,400,16,6,0,100,295
2_1771_0.mat,2_0_1771,240000,400,16,1,0,100,296
2_1772_0.mat,2_0_1772,240000,400,16,2,0,97,296
2_1773_0.mat,2_0_1773,240000,400,16,3,0,98,296
2_1774_0.mat,2_0_1774,240000,400,16,4,0,96,296
